PARENT_PARK,NAME,TOTAL_AREA,YEAR,water_usage_summer,water_usage_autumn,water_usage_winter,water_usage_spring,water_usage_year,RF_summer,RF_autumn,RF_winter,RF_spring,RF_year,ET_summer,ET_autumn,ET_winter,ET_spring,ET_year
69679,B T CONNER RESERVE,29371,2013,67,0,0,22,89,116.8000031,122.5999966,241.4000015,190.0999985,670.8999997,481.9999985,240.0999996,121.5999993,297.5999993,1141.299997
80950,WORRELL RESERVE,11964,2013,0,0,0,0,0,153.1000042,200.6000061,405,377.0999985,1135.800009,439.4000003,213.4000014,99.49999997,256.2000005,1008.500002
628718,PLENTY WAR MEMORIAL PARK,25300,2013,61,47,27,14,149,147.9472524,111.9264145,211.2129988,204.907497,675.9941627,476.9980834,235.3943341,114.7584994,287.4924156,1114.643333
71724,NILLUMBIK PARK,18928,2013,341,222,367,176,1106,151.7000008,111.9999981,201.5000038,202.6999969,667.8999996,475.6000026,235.1000007,115.1999994,285.7999985,1111.700001
71230,KOONUNG PARK,28352,2013,4839,2470,253,2622,10184,134.6999984,120.3999996,264.4999924,219.7999954,739.3999858,474.4000005,235.199999,119.3999998,288.3000011,1117.3
71397,MACLEOD PARK,9912,2013,71,212,95,88,466,123.8000045,115.2999973,233.2999992,199.4000053,671.8000063,482.9000001,241.7000012,124.3999998,300.8999998,1149.900001
70698,GARDINERS RESERVE,29246,2013,1063,1267,128,675,3133,143.1000032,117.6000004,251.6000023,227.5000076,739.8000135,473.8000027,238.6999995,122.6999998,294.1999991,1129.400001
77283,BOLTON PARK,19289,2013,106,208,261,370,945,134.6999984,120.3999996,264.4999924,219.7999954,739.3999858,474.4000005,235.199999,119.3999998,288.3000011,1117.3
72268,SCHRAMMS RESERVE,27977,2013,1493,872,2643,3264,8272,134.6999984,120.3999996,264.4999924,219.7999954,739.3999858,474.4000005,235.199999,119.3999998,288.3000011,1117.3
70111,CHARLES MUTTON RESERVE,46627,2013,2300,2447,304,5165,10216,110.8000031,116.0000019,223.7000046,186.5,637.0000096,479.7000001,242.0999995,122.0999992,297.7999992,1141.699998
71061,JACANA RESERVE,29969,2013,6,16,25,24,71,105.8000007,106.3000011,200.8999977,182.7000008,595.7000003,480.6000017,243.0000004,122.3999991,298.5000002,1144.500001
72613,TIMBER RIDGE RESERVE,18337,2013,3417,1949,163,1631,7160,131.8979936,115.283488,248.1203354,214.0745778,709.3763948,479.0225387,239.0502191,122.2301315,295.2241055,1135.526995
80541,LOWALDE RECREATION RESERVE,11896,2013,18,53,23,18,112,136.1000016,119.1999989,235.3999977,206.0000038,696.700002,480.5000011,237.2000007,115.9999999,290.7,1124.400002
1009824,WHATMOUGH PARK,18362,2013,0,0,0,0,0,136.9999976,111.5999966,222.7000008,196.9000053,668.2000003,483.3000002,238.2000005,119.7999999,291.8999995,1133.2
80769,W RUTHVEN VC RESERVE,11255,2013,46,28,22,13,109,116.3000038,121.7999992,233.9000053,189.5999985,661.6000068,481.7000003,244.8999999,126.6999997,303.8999999,1157.2
992775,C T BARLING RESERVE,95760,2013,0,0,0,0,0,124.458531,118.0072869,241.275522,203.7170321,687.458372,482.168301,239.1390509,120.6683313,296.7293117,1138.704995
634688,RAYNER RESERVE,6300,2013,22,61,59,56,198,110.8000031,116.0000019,223.7000046,186.5,637.0000096,479.7000001,242.0999995,122.0999992,297.7999992,1141.699998
999312,COOPER RESERVE,14328,2013,0,0,0,0,0,143.1000032,117.6000004,251.6000023,227.5000076,739.8000135,473.8000027,238.6999995,122.6999998,294.1999991,1129.400001
992778,PITCHER PARK,16348,2013,0,0,0,0,0,123.8000045,115.2999973,233.2999992,199.4000053,671.8000063,482.9000001,241.7000012,124.3999998,300.8999998,1149.900001
77311,SIR WILLIAM ANGLISS RESERVE,13388,2013,0,0,0,0,0,126.0999975,121.2000008,232.7999992,205.2999954,685.3999929,482.2000017,244.0000001,127.6999999,304.4999988,1158.400001
72578,TERRARA PARK,25065,2013,0,0,0,0,0,155.1000032,134.7000008,286.9000015,245,821.7000055,469.8000005,234.1000003,118.6000001,284.2,1106.700001
71514,MERNDA RECREATION RESERVE,15042,2013,2,2,2,4,10,151.0999954,114.3999996,200.6999969,203.0999985,669.2999904,480.9,234.1999994,112,284.7999988,1111.899998
80791,WANDIN NORTH RESERVE,12766,2013,0,0,0,0,0,146.8000016,166.4999981,309.6000061,324.8000031,947.7000089,461.2999996,219.6000011,103.9999993,266.9000008,1051.800001
903257,WETLANDS GOLF N GAMES,85978,2013,0,0,0,0,0,165.6999984,153.5999985,280.5,279.7999954,879.5999923,467.0000014,234.8999997,119.8999998,286.9,1108.700001
1140423,HIGHLANDER PARK,168,2013,0,0,0,0,0,128.199996,108.8000031,224.2000046,191.2999992,652.5000029,475.4999993,233.6000007,111.2000003,283.3999991,1103.699999
72645,TOWN PARK,35193,2013,1571,516,1298,4891,8276,137.6000009,123.9000015,288.5999947,256.6999969,806.799994,472.2999997,230.1000008,114.4000003,279.1000013,1095.900002
985830,C H SULLIVAN MEMORIAL PARK,50210,2013,109,71,75,36,291,123.8000045,115.2999973,233.2999992,199.4000053,671.8000063,482.9000001,241.7000012,124.3999998,300.8999998,1149.900001
70213,COLE RESERVE,25020,2013,18,52,59,36,165,110.8000031,116.0000019,223.7000046,186.5,637.0000096,479.7000001,242.0999995,122.0999992,297.7999992,1141.699998
80816,WARRANDYTE RESERVE,17647,2013,56,282,270,44,652,140.3999977,105.4000015,251.0999947,219.9000015,716.7999954,482.2000013,236.5999999,119.3999998,287.1999999,1125.400001
77655,CAMBERWELL SPORTS OVAL,14784,2013,2233,1441,378,1170,5222,137,116,242.4000015,209.4000015,704.800003,476.9000027,243.9000004,127.2999995,303.4999998,1151.600002
999289,ST JAMES PARK,16099,2013,214,167,253,300,934,115.4000006,115.9000015,210.1999969,193.0999985,634.5999975,481.6000007,248.6000003,132.9999998,308.3999992,1171.6
70352,DE CHENE RESERVE,13930,2013,0,0,0,0,0,116.3000038,121.7999992,233.9000053,189.5999985,661.6000068,481.7000003,244.8999999,126.6999997,303.8999999,1157.2
70831,GREENSBOROUGH WAR MEMORIAL PARK,14197,2013,2408,1259,522,231,4420,136.9999976,111.5999966,222.7000008,196.9000053,668.2000003,483.3000002,238.2000005,119.7999999,291.8999995,1133.2
634358,PATULLOS LANE OVAL RESERVE,13738,2013,0,0,0,0,0,129.5999961,120.2999973,226.3000069,197,673.2000003,474.6999988,236.5000011,112.3999998,286.0999998,1109.7
72001,QUEENS PARK,15786,2013,11,8,12,8,39,219.0133068,168.2040855,281.9742594,252.3628625,921.5545142,470.7317452,231.853185,108.7842572,271.0978236,1082.467011
71996,QUAMBEE RESERVE,40673,2013,50,82,119,39,290,173,111.4000015,279.0000038,242.8000031,806.2000084,471.7999992,229.6000005,113.8000001,280.3,1095.5
70094,CENTRAL PARK,10079,2013,1627,634,55,47,2363,136.9999976,111.5999966,222.7000008,196.9000053,668.2000003,483.3000002,238.2000005,119.7999999,291.8999995,1133.2
77667,WATTLE PARK GOLF COURSE,170412,2013,3705,4536,960,7538,16739,143.1000032,117.6000004,251.6000023,227.5000076,739.8000135,473.8000027,238.6999995,122.6999998,294.1999991,1129.400001
70748,GLEN WAVERLEY NORTH RESERVE,8084,2013,17,15,13,15,60,142.3000002,125.9000015,270.7000046,247.7999954,786.7000017,470.1000017,234.8999996,118.3999999,286.0000006,1109.400002
75602,HOTHLYN DRIVE RESERVE,13921,2013,0,0,0,0,0,129.5999961,120.2999973,226.3000069,197,673.2000003,474.6999988,236.5000011,112.3999998,286.0999998,1109.7
72519,SURREY PARK,34771,2013,1658,2421,84,2633,6796,140.958556,117.1793585,251.0072792,224.9952781,734.1404718,474.775126,238.7573597,122.6043995,294.3911999,1130.528085
1009731,POULTER RESERVE,8151,2013,8,25,54,16,103,136.9999976,111.5999966,222.7000008,196.9000053,668.2000003,483.3000002,238.2000005,119.7999999,291.8999995,1133.2
70861,H E PARKER RESERVE,33157,2013,45,46,55,21,167,170.5000062,130.2000008,285.2999916,243.4000015,829.4000001,470.5999989,232.7999995,117.3000008,282.5000017,1103.200001
72072,RIESCHIECKS RESERVE,35905,2013,29,63,53,19,164,134.6999984,120.3999996,264.4999924,219.7999954,739.3999858,474.4000005,235.199999,119.3999998,288.3000011,1117.3
995163,T W BLAKE PARK,48173,2013,9,2,0,1,12,120.0693252,118.5332534,233.5984566,194.5252481,666.7262833,482.3030916,243.2917569,125.5440747,302.3922715,1153.531195
1009822,YULONG RESERVE,23256,2013,2226,831,219,187,3463,124.7,118.9999981,244.1999931,205.3000031,693.1999943,481.9000011,238.1999995,119.3,295.2000003,1134.600001
1176083,MARKHAM RESERVE,10476,2013,0,0,0,0,0,143.1000032,117.6000004,251.6000023,227.5000076,739.8000135,473.8000027,238.6999995,122.6999998,294.1999991,1129.400001
76844,ALPHINGTON PARK,17877,2013,1702,1163,116,4134,7115,126.0999975,121.2000008,232.7999992,205.2999954,685.3999929,482.2000017,244.0000001,127.6999999,304.4999988,1158.400001
910957,GEMBROOK RECREATION RESERVE,16478,2013,0,0,0,0,0,159.4999952,199.7999992,431.4000015,392.2999954,1182.999991,435.9,212.2000002,97.59999984,256.899999,1002.599999
75907,WESTMEADOWS RESERVE,7028,2013,9,21,21,27,78,115.5715452,103.9020756,202.7583891,181.0214487,603.2534586,478.9214538,241.2615042,120.4217108,295.7423857,1136.347055
635291,H P ZWAR RESERVE,12218,2013,0,0,0,0,0,116.3000038,121.7999992,233.9000053,189.5999985,661.6000068,481.7000003,244.8999999,126.6999997,303.8999999,1157.2
1267712,PRESTON CITY OVAL,15253,2013,576,541,131,44,1292,116.3000038,121.7999992,233.9000053,189.5999985,661.6000068,481.7000003,244.8999999,126.6999997,303.8999999,1157.2
80910,WILLOWBROOK RESERVE,17015,2013,741,544,204,1899,3388,107.6073789,105.8564727,201.2437321,182.3895301,597.0971138,480.2895318,242.6784423,122.0340882,297.9899424,1142.992005
69704,BALLY-SHANNASSY PARK,15084,2013,234,149,62,147,592,142.3000002,125.9000015,270.7000046,247.7999954,786.7000017,470.1000017,234.8999996,118.3999999,286.0000006,1109.400002
80723,VERMONT RESERVE,12487,2013,351,232,51,170,804,155.1000032,134.7000008,286.9000015,245,821.7000055,469.8000005,234.1000003,118.6000001,284.2,1106.700001
1009807,GREENSBOROUGH PARK,9533,2013,453,116,106,144,819,136.9999976,111.5999966,222.7000008,196.9000053,668.2000003,483.3000002,238.2000005,119.7999999,291.8999995,1133.2
1009811,YALLAMBIE PARK,6516,2013,0,0,0,0,0,134.9504199,110.811698,225.4196357,197.4123966,668.5941502,483.9700551,239.5006951,121.3371836,293.6736732,1138.481607
982744,FERNY CREEK RECREATION RESERVE,8229,2013,116,84,60,19,279,181.8419737,205.8304922,349.6375355,358.3214234,1095.631425,441.0129743,211.2045688,94.82670388,254.3167839,1001.361031
70965,HIGHFIELD PARK,29607,2013,19,679,694,34,1426,143.1000032,117.6000004,251.6000023,227.5000076,739.8000135,473.8000027,238.6999995,122.6999998,294.1999991,1129.400001
72344,SILCOCK RESERVE,21522,2013,0,0,0,0,0,137.6000009,123.9000015,288.5999947,256.6999969,806.799994,472.2999997,230.1000008,114.4000003,279.1000013,1095.900002
988851,GLEN PARK,8996,2013,0,0,0,0,0,170.6312678,132.2637341,285.3583311,245.3105957,833.5639287,470.0749502,232.3770438,116.8989219,281.938491,1101.289407
80982,YARRAMBAT PARK PUBLIC GOLF COURSE,906528,2013,102,77,50,20,249,150.1912348,112.008248,205.4745425,203.650581,671.3246063,476.2180877,235.2188355,114.9865907,286.4877774,1112.911291
71981,PROGRESS RESERVE,28880,2013,1673,1121,147,4154,7095,123.0000038,115,228.2000084,193.5,659.7000122,472.6999995,238.4000009,116.9,292.7000004,1120.700001
69850,BLACKS WALK RESERVE,7788,2013,0,0,0,0,0,140.0850076,124.2970462,268.8930338,239.6394982,772.9145858,471.3532205,234.9874333,118.6914462,286.6703274,1111.702427
69636,ARDRIE PARK,4372,2013,62,28,22,56,168,141.1000032,107.2999992,237.3000031,210.1000023,695.8000078,470.7000012,240.5999989,125.9999997,301.9999995,1139.299999
988015,MCDONALD RESERVE,12748,2013,0,0,0,0,0,109,115,217.7000008,185.2000008,626.9000016,482.2000008,247.1000012,128.6999998,304.3999996,1162.400001
628691,HURSTBRIDGE MEMORIAL PARK,13849,2013,1756,2434,812,585,5587,154.4999986,121.1000004,195.4999962,204.0999985,675.1999937,480.4000021,235.6000003,114.9999996,283.2999994,1114.300001
980891,HIGHGATE RECREATION RESERVE,42830,2013,19827,8360,1009,795,29991,128.7266525,113.1261073,224.9899901,193.4442436,660.2869935,475.1990526,234.690932,111.6514199,284.415694,1105.957099
69566,ALLARD PARK,15683,2013,3,2,1,1,7,116.3000038,121.7999992,233.9000053,189.5999985,661.6000068,481.7000003,244.8999999,126.6999997,303.8999999,1157.2
72545,TALLY HO RESERVE,19953,2013,1,0,0,1,2,142.3000002,125.9000015,270.7000046,247.7999954,786.7000017,470.1000017,234.8999996,118.3999999,286.0000006,1109.400002
69928,BRIDGES RESERVE,21143,2013,781,453,183,1990,3407,109,115,217.7000008,185.2000008,626.9000016,482.2000008,247.1000012,128.6999998,304.3999996,1162.400001
69959,BRUNSWICK PARK,16998,2013,4465,1817,416,365,7063,109,115,217.7000008,185.2000008,626.9000016,482.2000008,247.1000012,128.6999998,304.3999996,1162.400001
72295,SEWELL RESERVE,16429,2013,0,0,0,0,0,110.8000031,116.0000019,223.7000046,186.5,637.0000096,479.7000001,242.0999995,122.0999992,297.7999992,1141.699998
71103,JORDAN RESERVE,14199,2013,812,723,150,239,1924,147.7999973,106.1999989,243.5,236.2000008,733.699997,469.4000011,237.9999995,122.4999997,294.6,1124.5
72293,SETH RAISTRICK RESERVE,13254,2013,948,1052,274,1929,4203,110.8000031,116.0000019,223.7000046,186.5,637.0000096,479.7000001,242.0999995,122.0999992,297.7999992,1141.699998
72057,RESEARCH PARK,8907,2013,1349,394,99,268,2110,147.8999991,106.8000011,220.2000008,213.8999939,688.7999949,478.4000046,233.2999995,114.6,283.3999985,1109.700003
71057,J C DONATH RESERVE,93267,2013,1380,522,69,31,2002,116.8000031,122.5999966,241.4000015,190.0999985,670.8999997,481.9999985,240.0999996,121.5999993,297.5999993,1141.299997
1002576,REDLEAP RECREATION RESERVE,13562,2013,58,123,99,148,428,136.1000016,119.1999989,235.3999977,206.0000038,696.700002,480.5000011,237.2000007,115.9999999,290.7,1124.400002
70950,HERMONS SADDLE RESERVE,10059,2013,9,9,11,5,34,159.6000061,209.2000046,410.7000122,400.5999985,1180.100021,438.5999991,211.0999996,96.39999995,253.199999,999.2999977
999249,JOHN GARDINER RESERVE,21372,2013,0,0,0,0,0,137,116,242.4000015,209.4000015,704.800003,476.9000027,243.9000004,127.2999995,303.4999998,1151.600002
76945,KILORAN RESERVE,22582,2013,31,108,108,45,292,137.6000009,123.9000015,288.5999947,256.6999969,806.799994,472.2999997,230.1000008,114.4000003,279.1000013,1095.900002
71125,KALORAMA MEMORIAL RESERVE,11194,2013,117,166,42,261,586,159.9999981,168.7999992,304.7000046,344.5,978.0000019,462.3000008,219.1000008,102.1999998,264.2,1047.800001
1010712,EPPING RECREATION RESERVE,36240,2013,0,0,0,0,0,124.2894923,122.7050566,239.2098367,199.2184783,685.4228639,479.814228,238.1905596,116.7619683,292.9097081,1127.676464
71915,PINKS RESERVE,32357,2013,1664,2709,494,2658,7525,137.6000009,123.9000015,288.5999947,256.6999969,806.799994,472.2999997,230.1000008,114.4000003,279.1000013,1095.900002
986488,WALLACE RESERVE,29960,2013,40,131,73,53,297,110.8000031,116.0000019,223.7000046,186.5,637.0000096,479.7000001,242.0999995,122.0999992,297.7999992,1141.699998
982731,RYDERS FLAT RESERVE,16662,2013,2,0,2,0,4,160.2000017,129.8000011,189.0999985,210.2000008,689.3000021,483.9000028,235.6999995,113.8999996,283.9000001,1117.400002
69593,ANDERSON RESERVE,15235,2013,56,159,7,17,239,105.8000007,106.3000011,200.8999977,182.7000008,595.7000003,480.6000017,243.0000004,122.3999991,298.5000002,1144.500001
999355,FAIRVIEW PARK,8800,2013,39,33,31,37,140,134.0884062,114.724444,237.8523682,207.76396,694.4291784,477.5655098,245.1478266,128.6310144,304.8864732,1156.230824
1210634,JOHN PASCOE FAWKNER RESERVE,31631,2013,3746,3720,621,8640,16727,105.8000007,106.3000011,200.8999977,182.7000008,595.7000003,480.6000017,243.0000004,122.3999991,298.5000002,1144.500001
71406,MAIN STREET RESERVE,8260,2013,0,0,0,0,0,118.3945458,123.1035392,240.9803817,193.0373131,675.5157798,480.9929189,239.4286136,119.6697632,295.9215332,1136.012829
999261,DEEPDENE PARK,9886,2013,481,314,13,180,988,126.0999975,121.2000008,232.7999992,205.2999954,685.3999929,482.2000017,244.0000001,127.6999999,304.4999988,1158.400001
70619,FLEMING PARK,17373,2013,0,0,0,0,0,115.3448703,120.9102864,231.7803946,189.0243022,657.0598535,481.7654204,245.1878483,126.96168,303.9654199,1157.880369
71848,PARK AVENUE RESERVE,7200,2013,1655,938,168,885,3646,131.9000025,115.3999977,248.4999962,214.4000015,710.1999979,478.9000026,238.9999994,122.1999997,295.2,1135.300002
70404,DONCASTER RESERVE,12485,2013,725,576,268,417,1986,134.6999984,120.3999996,264.4999924,219.7999954,739.3999858,474.4000005,235.199999,119.3999998,288.3000011,1117.3
1153795,SIR ROBERT MENZIES RESERVE,9169,2013,0,0,0,0,0,137,116,242.4000015,209.4000015,704.800003,476.9000027,243.9000004,127.2999995,303.4999998,1151.600002
72025,RAEBURN RESERVE,15545,2013,0,0,0,0,0,109,115,217.7000008,185.2000008,626.9000016,482.2000008,247.1000012,128.6999998,304.3999996,1162.400001
71308,LAURA DOUGLAS RESERVE,13932,2013,12,21,20,43,96,123.0000038,115,228.2000084,193.5,659.7000122,472.6999995,238.4000009,116.9,292.7000004,1120.700001
71450,MAYFIELD PARK,11815,2013,8,40,50,18,116,147.7999973,106.1999989,243.5,236.2000008,733.699997,469.4000011,237.9999995,122.4999997,294.6,1124.5
71064,JACK GINIFER RESERVE,12068,2013,3,5,11,12,31,105.8000007,106.3000011,200.8999977,182.7000008,595.7000003,480.6000017,243.0000004,122.3999991,298.5000002,1144.500001
1316484,MCDONELL PARK,23041,2013,842,626,247,2124,3839,116.3000038,121.7999992,233.9000053,189.5999985,661.6000068,481.7000003,244.8999999,126.6999997,303.8999999,1157.2
642039,WATERVIEW RECREATION RESERVE,36265,2013,0,0,0,0,0,151.0999954,114.3999996,200.6999969,203.0999985,669.2999904,480.9,234.1999994,112,284.7999988,1111.899998
1010757,CROYDON PARK,15654,2013,312,489,191,619,1611,137.6000009,123.9000015,288.5999947,256.6999969,806.799994,472.2999997,230.1000008,114.4000003,279.1000013,1095.900002
71628,MORTON PARK,27638,2013,24,28,43,39,134,134.6999984,120.3999996,264.4999924,219.7999954,739.3999858,474.4000005,235.199999,119.3999998,288.3000011,1117.3
69735,ESTHER PARK,19229,2013,0,0,0,0,0,137.6000009,123.9000015,288.5999947,256.6999969,806.799994,472.2999997,230.1000008,114.4000003,279.1000013,1095.900002
80739,VICTORIA PARK,26337,2013,0,3,9,6,18,126.0999975,121.2000008,232.7999992,205.2999954,685.3999929,482.2000017,244.0000001,127.6999999,304.4999988,1158.400001
1010695,C B SMITH RESERVE,15287,2013,22,39,35,60,156,110.8000031,116.0000019,223.7000046,186.5,637.0000096,479.7000001,242.0999995,122.0999992,297.7999992,1141.699998
635713,R G C COOK RESERVE,15820,2013,0,0,0,0,0,120.6000023,123.8000031,240.3999939,197.0999947,681.899994,479.599999,238.5000007,116.9999999,293.5999999,1128.7
72517,SURPELLS COMMUNITY RESERVE,21069,2013,0,0,2,2,4,117.1999998,110.0999985,241.1000023,193.1999969,661.5999975,482.4000024,239.1999988,121.1999997,292.1999999,1135.000001
70941,HENDERSON PARK,2526,2013,0,0,0,0,0,116.3000038,121.7999992,233.9000053,189.5999985,661.6000068,481.7000003,244.8999999,126.6999997,303.8999999,1157.2
629909,CRISPE PARK,17125,2013,1375,481,114,83,2053,116.8000031,122.5999966,241.4000015,190.0999985,670.8999997,481.9999985,240.0999996,121.5999993,297.5999993,1141.299997
70053,CARLSON AVENUE RESERVE,14283,2013,1912,1342,822,245,4321,149.2694806,116.2686671,253.8407923,253.0173974,772.3963374,469.2911504,236.2583928,120.7039675,290.7358095,1116.98932
1009808,A K LINES RESERVE,18447,2013,53,38,116,50,257,136.9999976,111.5999966,222.7000008,196.9000053,668.2000003,483.3000002,238.2000005,119.7999999,291.8999995,1133.2
1307236,OLINDA RECREATION RESERVE,12933,2013,0,0,0,2,2,178.1000032,190.6000023,392.9000092,376.9000015,1138.500016,439.6999997,207.1999997,90.10000027,251.0999991,988.0999988
71058,J E MOORE PARK,26661,2013,45,20,19,9,93,116.8000031,122.5999966,241.4000015,190.0999985,670.8999997,481.9999985,240.0999996,121.5999993,297.5999993,1141.299997
69793,BELMONT PARK,4582,2013,28,75,28,31,162,137.6000009,123.9000015,288.5999947,256.6999969,806.799994,472.2999997,230.1000008,114.4000003,279.1000013,1095.900002
72284,SEDDON RESERVE,12660,2013,20,34,22,53,129,123.8000045,115.2999973,233.2999992,199.4000053,671.8000063,482.9000001,241.7000012,124.3999998,300.8999998,1149.900001
1246400,RINGWOOD NORTH RESERVE,17352,2013,210,119,186,105,620,173,111.4000015,279.0000038,242.8000031,806.2000084,471.7999992,229.6000005,113.8000001,280.3,1095.5
71304,LARPENT RESERVE,15058,2013,0,0,0,0,0,142.3000002,125.9000015,270.7000046,247.7999954,786.7000017,470.1000017,234.8999996,118.3999999,286.0000006,1109.400002
1155908,PA/450 GRAND BOULEVARD CRAIGIEBURN 3064,6351,2013,0,0,0,0,0,122.2000017,115.1999989,230.4000015,196.4000015,664.2000036,474.4999991,232.200001,107.1999999,280.3999986,1094.299999
1010408,BARNGEONG RESERVE,49395,2013,0,0,0,0,0,139.4015121,121.9997771,283.1461044,253.121653,797.6690466,472.9909907,230.3838006,114.5357306,279.4208184,1097.33134
903055,THOMASTOWN EAST RECREATION RESERVE,32297,2013,4,12,14,10,40,124.7,118.9999981,244.1999931,205.3000031,693.1999943,481.9000011,238.1999995,119.3,295.2000003,1134.600001
982775,WOORI YALLOCK RESERVE,14670,2013,0,0,0,0,0,167.1000013,186.5999985,347.5999985,339.8999939,1041.199992,462.4000018,223.4,105.7999997,266.3999994,1058.000001
902907,HUSKISSON RECREATION RESERVE,13415,2013,12,30,26,33,101,120.6000023,123.8000031,240.3999939,197.0999947,681.899994,479.599999,238.5000007,116.9999999,293.5999999,1128.7
990802,ESSEX HEIGHTS RESERVE,12808,2013,1719,1269,208,658,3854,143.1000032,117.6000004,251.6000023,227.5000076,739.8000135,473.8000027,238.6999995,122.6999998,294.1999991,1129.400001
70730,GIBB RESERVE,17276,2013,73,143,80,158,454,123.0000038,115,228.2000084,193.5,659.7000122,472.6999995,238.4000009,116.9,292.7000004,1120.700001
1140246,ARENA RECREATION RESERVE,36308,2013,0,0,0,0,0,128.199996,108.8000031,224.2000046,191.2999992,652.5000029,475.4999993,233.6000007,111.2000003,283.3999991,1103.699999
1009773,SHELLEY PARK,14495,2013,0,1,1,0,2,123.8000045,115.2999973,233.2999992,199.4000053,671.8000063,482.9000001,241.7000012,124.3999998,300.8999998,1149.900001
